family,regime,method,seeds,cells,candidate_probes,represented_probe_decisions,coverage_mean,coverage_se,frontier_coverage_mean,violations_per_seed_mean,violation_severity_mean,high_harm_violations_mean,false_safe_mean,false_blocked_mean,utility_mean,utility_se,harm_weighted_utility_mean,blocked_probe_rate_mean,regret_to_oracle_mean,seed_win_rate,utility_winner,utility_gap_to_best
anisotropic_brush_contact,anisotropic_limits,adaptive_margin_certificate,96,192,4,73728,130.58036931530032,0.3504047139045657,91.66741925934089,7.199374694400003,0.4965120751739895,1.3822799413247997,5.183549779968007,0.3051860264727281,257.38378667976184,0.7217986701713056,252.8237270155818,0.0023647272727272705,130.0160840088389,0.0,False,130.01608400883902
anisotropic_brush_contact,anisotropic_limits,cbf_style_safety_filter,96,192,4,73728,112.30580931530034,0.35040471390443045,78.11992095972288,5.121371750399999,0.35320052413808606,0.983303376076801,3.6873876602879982,5.1149046632727355,222.54449425775272,0.7221630910741171,219.50967303487997,0.03963272727272737,164.855376430848,0.0,False,164.85537643084814
anisotropic_brush_contact,anisotropic_limits,discontinuity_detector,96,192,4,73728,113.4247853153003,0.35040471390443045,79.44271963483635,0.0,0.0,0.0,0.0,2.6431935080727276,234.9199367438068,0.722835868124805,235.0327482427314,0.02048072727272725,152.479933944794,0.0,False,152.47993394479406
anisotropic_brush_contact,anisotropic_limits,fixed_margin_certificate,96,192,4,73728,121.94036931530036,0.3504047139043223,84.13885482755724,26.935288319999966,1.8576190942771198,5.171575357440008,19.39340759040004,4.951259626472733,200.79463041356007,0.7162622756921249,183.89649715695512,0.03836472727272733,186.6052402750406,0.0,False,186.60524027504079
anisotropic_brush_contact,anisotropic_limits,frontier_low_force,96,192,4,73728,81.03764931530034,0.3504047139044035,55.591827430296,0.3234816000000007,0.022309232025599982,0.06210846719999991,0.2329067520000004,4.716919182894555,165.48662833239055,0.7160520328636538,165.48246903476425,0.03654894545454553,221.9132423562102,0.0,False,221.9132423562103
anisotropic_brush_contact,anisotropic_limits,interval_reachability_filter,96,192,4,73728,119.57876931530035,0.35040471390434935,83.75297002843635,3.4593982079999996,0.23858085681292804,0.6642044559360013,2.490766709760004,3.4309610984727232,241.4937079032121,0.7238170013232895,239.4427113045007,0.026584727272727256,145.90616278538877,0.0,False,145.90616278538874
anisotropic_brush_contact,anisotropic_limits,lipschitz_safe_expansion,96,192,4,73728,122.28212931530031,0.3504047139045657,85.64640337243634,6.613849098240007,0.456130716909221,1.2698590268620793,4.761971350732794,3.140839613672729,240.8314105965079,0.7221350586976806,236.76430591806903,0.024336727272727284,146.56846009209264,0.0,False,146.56846009209295
anisotropic_brush_contact,anisotropic_limits,mpc_safety_filter,96,192,4,73728,151.46996931530035,0.35040471390445754,111.90601333014392,7.125336990720019,0.4914059909019955,1.368064702218238,5.130242633318403,0.0,305.02820724061183,0.7320024554404745,300.5021514201589,0.0,82.3716634479889,0.0,False,82.37166344798902
anisotropic_brush_contact,anisotropic_limits,oracle_limit_map,96,192,4,73728,182.15732931530033,0.3504047139042953,138.0752556209976,0.0,0.0,0.0,0.0,0.0,387.39987068860086,0.7422623054628615,387.39987068860086,0.0,0.0,1.0,True,0.0
anisotropic_brush_contact,anisotropic_limits,overconfident_certificate,96,192,4,73728,176.79476931530039,0.35040471390402494,122.69556990481838,113.89641599999976,7.854980225856015,21.868111872000046,104.78470271999993,0.2498789786181819,155.55715608494384,0.7150708996649235,83.22014989213342,0.0019361818181818178,231.8427146036568,0.0,False,231.84271460365702
